# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_pacdm          15:(.)xa_pacdr           16:(.)rho_pacdr          17:(.)p_pacdr            18:(.)nsub_pacdr         19:(.)N_pacdr            20:(.)w_pacdr            21:(.)cs2_pacdr       22:(.)Gamma_pacdr [1/Mpc]    23:(.)dx_pacdr           24:(.)ddx_pacdr          25:(.)dw_pacdr           26:(.)ddw_pacdr          27:(.)dcs2_pacdr         28:(.)dGamma_pacdr       29:(.)rho_lambda         30:(.)rho_ur             31:(.)rho_crit           32:(.)rho_tot            33:(.)p_tot              34:(.)p_tot_prime        35:gr.fac. D             36:gr.fac. f          
       7.662937380216e+02       6.554720462152e-04       3.537832487631e+02       2.999208695116e+00       1.341017787541e+04       1.747724138866e+01       1.028954550956e+07       1.757661474216e+02       9.537305351196e-01       1.125014111255e+00       5.735051054791e+00       2.198604936036e-01       7.117923618755e-02       3.018447923574e-01       1.303501973649e+01       2.165898297937e-01       7.216030420113e-02       5.765864507780e-08       9.999568475995e-01       3.331657089803e-01       3.327241447870e-01       1.275592629193e+07       1.301119738290e+01       1.321676964113e+01       1.324692579999e-03      -1.229688879150e-02       1.762720783753e-02      -1.276226540907e+01       5.028897389097e-08       4.431619296490e-01       8.995252796858e+00       8.995252796858e+00       6.089703116893e-01      -9.527150821259e-03       2.083995068265e-03       8.548620247383e-01 
       7.580902812878e+02       6.672624674786e-04       3.565420879439e+02       2.948032948518e+00       1.340741903623e+04       1.766248279913e+01       1.017744148756e+07       1.769249137841e+02       9.135930697544e-01       1.089314542826e+00       5.553063250795e+00       2.106735012017e-01       6.816405629948e-02       2.922664868839e-01       1.317564281111e+01       2.074757719013e-01       6.912756011105e-02       4.922483032034e-08       9.999619566592e-01       3.331837711824e-01       3.327844561893e-01       1.111254081610e+07       1.315394738400e+01       1.334426151081e+01       1.197944979511e-03      -1.129706821460e-02       1.611484584180e-02      -1.290025200714e+01       5.028897389097e-08       4.245115918990e-01       8.690898265550e+00       8.690898265550e+00       5.833264533394e-01      -9.067468359113e-03       2.103247824018e-03       8.561778136300e-01 
       7.499745311246e+02       6.792575059249e-04       3.593187977103e+02       2.897757424086e+00       1.340464232647e+04       1.784966303237e+01       1.006654498601e+07       1.780882307835e+02       8.751447776584e-01       1.054747812798e+00       5.376850384194e+00       2.018716687074e-01       6.527623999983e-02       2.829921254839e-01       1.331780771111e+01       1.987451216579e-01       6.622189294558e-02       4.196036045435e-08       9.999665117802e-01       3.332000926270e-01       3.328395589489e-01       9.666457287963e+06       1.329807973461e+01       1.347397622087e+01       1.081601034206e-03      -1.036077301629e-02       1.470853290294e-02      -1.303963436005e+01       5.028897389097e-08       4.066461480556e-01       8.396998088844e+00       8.396998088844e+00       5.587617245611e-01      -8.630024673906e-03       2.122708353416e-03       8.574837147264e-01 
       7.419455498244e+02       6.914605992108e-04       3.621134678566e+02       2.848365673238e+00       1.340184765632e+04       1.803880198150e+01       9.956843075687e+06       1.792560886214e+02       8.383145704779e-01       1.021277973317e+00       5.206229201490e+00       1.934388187242e-01       6.251041661364e-02       2.740120632363e-01       1.346152942385e+01       1.903817648541e-01       6.343802503243e-02       3.571272039582e-08       9.999705667368e-01       3.332148175064e-01       3.328898208439e-01       8.395901424470e+06       1.344361835492e+01       1.360591841194e+01       9.749899875273e-04      -9.485737834037e-03       1.340318456768e-02      -1.318043647025e+01       5.028897389097e-08       3.895325660925e-01       8.113187008481e+00       8.113187008481e+00       5.352307702139e-01      -8.213741724032e-03       2.142378902543e-03       8.587797621277e-01 
       7.340024097054e+02       7.038752414562e-04       3.649261885886e+02       2.799841560781e+00       1.339903493559e+04       1.822991973721e+01       9.848322965383e+06       1.804284773056e+02       8.030343515915e-01       9.888702172464e-01       5.041022264284e+00       1.853594539961e-01       5.986144171625e-02       2.653169612781e-01       1.360682319401e+01       1.823702626655e-01       6.077089258477e-02       3.034791305414e-08       9.999741708080e-01       3.332280805903e-01       3.329355919291e-01       7.281262179326e+06       1.359058720341e+01       1.374009061040e+01       8.774659835567e-04      -8.669598898085e-03       1.219373562543e-02      -1.332268236719e+01       5.028897389097e-08       3.731392041266e-01       7.839112765478e+00       7.839112765478e+00       5.126901359181e-01      -7.817593737264e-03       2.162261741682e-03       8.600659906127e-01 
       7.261441930036e+02       7.165049841610e-04       3.677570505264e+02       2.752169258709e+00       1.339620407365e+04       1.842303658964e+01       9.740972000445e+06       1.816053866510e+02       7.692388902036e-01       9.574908419706e-01       4.881057764752e+00       1.776187287984e-01       5.732438760698e-02       2.568977770922e-01       1.375370452393e+01       1.746958235640e-01       5.821563756988e-02       2.574839819467e-08       9.999773690759e-01       3.332400075869e-01       3.329772045873e-01       6.304905113188e+06       1.373901025553e+01       1.387649348973e+01       7.884089988283e-04      -7.909917217354e-03       1.107516502971e-02      -1.346639608760e+01       5.028897389097e-08       3.574357519139e-01       7.574435628584e+00       7.574435628584e+00       4.910981889270e-01      -7.440604684045e-03       2.182359165567e-03       8.613424356193e-01 
       7.183699917675e+02       7.293534371233e-04       3.706061447079e+02       2.705333240131e+00       1.339335497947e+04       1.861817303021e+01       9.634777661319e+06       1.827868062819e+02       7.368657007374e-01       9.271072143425e-01       4.726169346968e+00       1.702024215328e-01       5.489453418374e-02       2.487457551036e-01       1.390218917364e+01       1.673442763751e-01       5.576759983973e-02       2.181123641180e-08       9.999802027107e-01       3.332507155173e-01       3.330149736729e-01       5.450998721522e+06       1.388891148517e+01       1.401512612596e+01       7.072255331346e-04      -7.204200227902e-03       1.004251847025e-02      -1.361160165838e+01       5.028897389097e-08       3.423931748080e-01       7.318827940156e+00       7.318827940156e+00       4.704150422496e-01      -7.081845872184e-03       2.202673493652e-03       8.626091332264e-01 
       7.106789077528e+02       7.424242694031e-04       3.734735625926e+02       2.659318273319e+00       1.339048756158e+04       1.881534975353e+01       9.529727562105e+06       1.839727256334e+02       7.058549273029e-01       8.976877367485e-01       4.576195933906e+00       1.630969084745e-01       5.256736020182e-02       2.408524175740e-01       1.405229316081e+01       1.603020444348e-01       5.342230951845e-02       1.844642081202e-08       9.999827092452e-01       3.332603130972e-01       3.330491967385e-01       4.705353154662e+06       1.404031484879e+01       1.415598624555e+01       6.333490760871e-04      -6.549921863437e-03       9.090928622239e-03      -1.375832308217e+01       5.028897389097e-08       3.279836600771e-01       7.071973678807e+00       7.071973678807e+00       4.506024818913e-01      -6.740433657136e-03       2.223207070380e-03       8.638661201328e-01 
       7.030700523187e+02       7.557212102891e-04       3.763593960648e+02       2.614109415878e+00       1.338760172811e+04       1.901458765931e+01       9.425809449133e+06       1.851631339533e+02       6.761492330274e-01       8.692018142476e-01       4.430981559926e+00       1.562891386249e-01       5.033853490062e-02       2.332095557856e-01       1.420403276045e+01       1.535561208046e-01       5.117547964149e-02       1.557538012285e-08       9.999849228358e-01       3.332689011245e-01       3.330801543356e-01       4.055270753010e+06       1.419324427226e+01       1.429907046451e+01       5.662403665238e-04      -5.944541026546e-03       8.215633117446e-03      -1.390658432540e+01       5.028897389097e-08       3.141805654797e-01       6.833568038185e+00       6.833568038185e+00       4.316238970888e-01      -6.415527262305e-03       2.243962265449e-03       8.651134336390e-01 
       6.955425463251e+02       7.692480502643e-04       3.792637374369e+02       2.569692009034e+00       1.338469738674e+04       1.921590785424e+01       9.323011199550e+06       1.863580203035e+02       6.476936940433e-01       8.416198227547e-01       4.290375208572e+00       1.497666096216e-01       4.820390998287e-02       2.258092215038e-01       1.435742450454e+01       1.470940445029e-01       4.902299904148e-02       1.312963803078e-08       9.999868745116e-01       3.332765728698e-01       3.331081103824e-01       3.489407813911e+06       1.434772364011e+01       1.444437451741e+01       5.053874619898e-04      -5.385518456653e-03       7.411990297425e-03      -1.405640930878e+01       5.028897389097e-08       3.009583700052e-01       6.603317021293e+00       6.603317021293e+00       4.134442134182e-01      -6.106326704146e-03       2.264941474088e-03       8.663511116292e-01 
       6.880955200314e+02       7.830086420100e-04       3.821866794531e+02       2.526051672029e+00       1.338177444472e+04       1.941933165392e+01       9.221320819929e+06       1.875573735623e+02       6.204356979379e-01       8.149130782324e-01       4.154230655530e+00       1.435173446621e-01       4.615951193154e-02       2.186437187121e-01       1.451248518152e+01       1.409038777117e-01       4.696092547526e-02       1.104961460544e-08       9.999885924106e-01       3.332834144661e-01       3.331333125876e-01       2.997647004849e+06       1.450377678729e+01       1.459189347544e+01       4.503056354775e-04      -4.870332006114e-03       6.675492822876e-03      -1.420782190010e+01       5.028897389097e-08       2.882926266871e-01       6.380937049763e+00       6.380937049763e+00       3.960298286595e-01      -5.812070817020e-03       2.286147117329e-03       8.675791925525e-01 
       6.807281129956e+02       7.970069014264e-04       3.851283152926e+02       2.483174296643e+00       1.337883280888e+04       1.962488058486e+01       9.120726444883e+06       1.887611824256e+02       5.943248464759e-01       7.890538068608e-01       4.022406316554e+00       1.375298703987e-01       4.420153465007e-02       2.117055956081e-01       1.466923183576e+01       1.349741839216e-01       4.498547898706e-02       9.283556683543e-09       9.999901020037e-01       3.332895052967e-01       3.331559929245e-01       2.570979840064e+06       1.466142749313e+01       1.474162195263e+01       4.005371164120e-04      -4.396490349584e-03       6.001779224863e-03      -1.436084590918e+01       5.028897389097e-08       2.761599174022e-01       6.166154587510e+00       6.166154587510e+00       3.793485513075e-01      -5.532035373070e-03       2.307581642292e-03       8.687977154042e-01 
       6.734394739750e+02       8.112468086484e-04       3.880887385733e+02       2.441046041814e+00       1.337587238560e+04       1.983257638638e+01       9.021216335702e+06       1.899694354094e+02       5.693128624167e-01       7.640151161546e-01       3.894765100227e+00       1.317931957632e-01       4.232633241252e-02       2.049876368540e-01       1.482768176691e+01       1.292940069773e-01       4.309303550223e-02       7.786585060964e-09       9.999914263055e-01       3.332949183777e-01       3.331763681469e-01       2.201398643751e+06       1.482069947748e+01       1.489355429965e+01       3.556506925340e-04      -3.961545163713e-03       5.386643493399e-03      -1.451550508494e+01       5.028897389097e-08       2.645378095721e-01       5.958705778254e+00       5.958705778254e+00       3.633695416221e-01      -5.265531292562e-03       2.329247522461e-03       8.700067197097e-01 
       6.662287608281e+02       8.257324090892e-04       3.910680433551e+02       2.399653328371e+00       1.337289308082e+04       2.004244101262e+01       8.922778879002e+06       1.911821208510e+02       5.453535002533e-01       7.397709669952e-01       3.771174265394e+00       1.262967916819e-01       4.053041311048e-02       1.984828560734e-01       1.498785252925e+01       1.238528509870e-01       4.128012064621e-02       6.519847273072e-09       9.999925860745e-01       3.332997207351e-01       3.331946403389e-01       1.881797432372e+06       1.498161639886e+01       1.504768478464e+01       3.152411888773e-04      -3.563101824553e-03       4.826042806796e-03      -1.467182311431e+01       5.028897389097e-08       2.534048146868e-01       5.758336096360e+00       5.758336096360e+00       3.480632551144e-01      -5.011902940397e-03       2.351147257971e-03       8.712062455070e-01 
       6.590951404168e+02       8.404678145202e-04       3.940663241435e+02       2.358982833878e+00       1.336989480003e+04       2.025449663452e+01       8.825402585384e+06       1.923992269111e+02       5.224024607069e-01       7.162961465520e-01       3.651505283115e+00       1.210305716453e-01       3.881043178421e-02       1.921844885850e-01       1.514976193103e+01       1.186406610624e-01       3.954340378314e-02       5.449765629273e-09       9.999935999990e-01       3.333039737728e-01       3.332109974930e-01       1.605881160863e+06       1.514420185450e+01       1.520400776086e+01       2.789288394778e-04      -3.198828678815e-03       4.316103511474e-03      -1.482982362298e+01       5.028897389097e-08       2.427403485736e-01       5.564800010529e+00       5.564800010529e+00       3.334013883719e-01      -4.770526504664e-03       2.373283375895e-03       8.723963333285e-01 
       6.520377885106e+02       8.554572041386e-04       3.970836758929e+02       2.319021487574e+00       1.336687744828e+04       2.046876564183e+01       8.729076088118e+06       1.936207415761e+02       5.004173088204e-01       6.935662420618e-01       3.535633703000e+00       1.159848730943e-01       3.716318442616e-02       1.860859843684e-01       1.531342803384e+01       1.136478048562e-01       3.787969226876e-02       4.547371007327e-09       9.999944848737e-01       3.333077336311e-01       3.332256141088e-01       1.368082792120e+06       1.530847938210e+01       1.536251782089e+01       2.463585668094e-04      -2.866464952402e-03       3.853125466570e-03      -1.498953017781e+01       5.028897389097e-08       2.325246933389e-01       5.377860659829e+00       5.377860659829e+00       3.193568271257e-01      -4.540808453350e-03       2.395658430538e-03       8.735770241851e-01 
       6.450558896912e+02       8.707048256527e-04       4.001201940106e+02       2.279756465422e+00       1.336384093016e+04       2.068527064516e+01       8.633788141830e+06       1.948466526593e+02       4.793573954997e-01       6.715576154405e-01       3.423439023791e+00       1.111504395894e-01       3.558560204530e-02       1.801810012521e-01       1.547886915196e+01       1.088650548629e-01       3.628592591178e-02       3.787713705373e-09       9.999952557629e-01       3.333110515350e-01       3.332386518073e-01       1.163487665863e+06       1.547447246313e+01       1.552320993734e+01       2.171991832277e-04      -2.563827365594e-03       3.433584870896e-03      -1.515096629067e+01       5.028897389097e-08       2.227389609105e-01       5.197289541635e+00       5.197289541635e+00       3.059035964715e-01      -4.322184065454e-03       2.418275003724e-03       8.747483595508e-01 
       6.381486372583e+02       8.862149964231e-04       4.031759743594e+02       2.241175185255e+00       1.336078514982e+04       2.090403447800e+01       8.539527621206e+06       1.960769478033e+02       4.591837823554e-01       6.502473787010e-01       3.314804568037e+00       1.065184037311e-01       3.407474498137e-02       1.744633983177e-01       1.564610385179e+01       1.042835714557e-01       3.475917163839e-02       3.149343394851e-09       9.999959261541e-01       3.333139741302e-01       3.332502599542e-01       9.877646613412e+05       1.564220452766e+01       1.568607959018e+01       1.911425279270e-04      -2.288815528893e-03       3.054135691610e-03      -1.531415542369e+01       5.028897389097e-08       2.133650581153e-01       5.022866211002e+00       5.022866211002e+00       2.930168131544e-01      -4.114116032973e-03       2.441135705099e-03       8.759103813449e-01 
       6.313152331362e+02       9.019921045858e-04       4.062511132620e+02       2.203265302018e+00       1.335771001091e+04       2.112508019878e+01       8.446283519717e+06       1.973116144818e+02       4.398591697087e-01       6.296133701501e-01       3.209617360766e+00       1.020802707976e-01       3.262779745848e-02       1.689272295140e-01       1.581515095134e+01       9.989488662616e-02       3.329661835412e-02       2.613850915993e-09       9.999965081001e-01       3.333165438060e-01       3.332605762886e-01       8.371036680497e+05       1.581169896043e+01       1.585112288083e+01       1.679025521061e-04      -2.039416197063e-03       2.711609814618e-03      -1.547912099577e+01       5.028897389097e-08       2.043856532259e-01       4.854377991077e+00       4.854377991077e+00       2.806726398352e-01      -3.916093130383e-03       2.464243172432e-03       8.770631319172e-01 
       6.245548877820e+02       9.180406101807e-04       4.093457075042e+02       2.166014703113e+00       1.335461541667e+04       2.134843109295e+01       8.354044948347e+06       1.985506400017e+02       4.213478276266e-01       6.096341313420e-01       3.107768011985e+00       9.782790307151e-02       3.124206236793e-02       1.635667374729e-01       1.598602951977e+01       9.569088840080e-02       3.189557199753e-02       2.165465310107e-09       9.999970123512e-01       3.333187990056e-01       3.332697275509e-01       7.081588993867e+05       1.598297910804e+01       1.601833663328e+01       1.472143641856e-04      -1.813706461260e-03       2.403016036159e-03      -1.564588639011e+01       5.028897389097e-08       1.957841439154e-01       4.691619694103e+00       4.691619694103e+00       2.688482412572e-01      -3.727628948376e-03       2.487600071910e-03       8.782066540337e-01 
       6.178668200939e+02       9.343650463585e-04       4.124598543382e+02       2.129411503833e+00       1.335150126984e+04       2.157411067507e+01       8.262801134343e+06       1.997940115049e+02       4.036155298597e-01       5.902888847620e-01       3.009150602928e+00       9.375350482620e-02       2.991495627079e-02       1.583763475225e-01       1.615875887701e+01       9.166380590581e-02       3.055345078018e-02       1.790700090454e-09       9.999974484776e-01       3.333207745222e-01       3.332778301068e-01       5.979976056754e+05       1.615606828726e+01       1.618771848265e+01       1.288332460576e-04      -1.609855960631e-03       2.125538013535e-03      -1.581447496270e+01       5.028897389097e-08       1.875446265611e-01       4.534393352655e+00       4.534393352655e+00       2.575217422356e-01      -3.548260688807e-03       2.511209098454e-03       8.793409908590e-01 
       6.112502573213e+02       9.509700205562e-04       4.155936514866e+02       2.093444042886e+00       1.334836747269e+04       2.180214269095e+01       8.172541419973e+06       2.010417159705e+02       3.866294905603e-01       5.715575122188e-01       2.913662575901e+00       8.984960794309e-02       2.864400461071e-02       1.533506618895e-01       1.633335859351e+01       8.780619505395e-02       2.926778060720e-02       1.478043317648e-09       9.999978249830e-01       3.333225017804e-01       3.332849905636e-01       5.040537649729e+05       1.633098979414e+01       1.635926695154e+01       1.125336504650e-04      -1.426128195223e-03       1.876531290499e-03      -1.598491005171e+01       5.028897389097e-08       1.796518668393e-01       4.382507960695e+00       4.382507960695e+00       2.466721873955e-01      -3.377548017908e-03       2.535072976027e-03       8.804661859429e-01 
       6.047044349754e+02       9.678602156829e-04       4.187471971457e+02       2.058100878020e+00       1.334521392703e+04       2.203255111971e+01       8.083255261297e+06       2.022937402166e+02       3.703583036630e-01       5.534205339230e-01       2.821204627627e+00       8.610905813453e-02       2.742683712843e-02       1.484844540856e-01       1.650984849008e+01       8.411092482803e-02       2.803619067315e-02       1.217686567598e-09       9.999981494081e-01       3.333240091044e-01       3.332913063748e-01       4.240863523530e+05       1.650776691393e+01       1.653298151478e+01       9.810818873280e-05      -1.260881021823e-03       1.653519509591e-03      -1.615721498750e+01       5.028897389097e-08       1.720912715585e-01       4.235779224109e+00       4.235779224109e+00       2.362795025864e-01      -3.215071974998e-03       2.559194457940e-03       8.815822832066e-01 
       5.982285967408e+02       9.850403913828e-04       4.219205899889e+02       2.023370781726e+00       1.334204053419e+04       2.226536017599e+01       7.994932226960e+06       2.035500709026e+02       3.547718848177e-01       5.358590882283e-01       2.731680605975e+00       8.252500174600e-02       2.626118346916e-02       1.437726634723e-01       1.668824863778e+01       8.057116413681e-02       2.685640922739e-02       1.001288361892e-09       9.999984284269e-01       3.333253219699e-01       3.332968664309e-01       3.561418106633e+05       1.668642293158e+01       1.670886265306e+01       8.536661719931e-05      -1.112566413302e-03       1.454189919795e-03      -1.633141310327e+01       5.028897389097e-08       1.648488616770e-01       4.094029320342e+00       4.094029320342e+00       2.263244579058e-01      -3.060433934018e-03       2.583576327178e-03       8.826893269266e-01 
       5.918219943884e+02       1.002515385273e-03       4.251139291707e+02       1.989242737030e+00       1.333884719500e+04       2.250059431207e+01       7.907561996985e+06       2.048106945312e+02       3.398414157648e-01       5.188549120167e-01       2.644997409966e+00       7.909087311374e-02       2.514486897508e-02       1.392103899982e-01       1.686857935804e+01       7.718036921968e-02       2.572625950383e-02       8.217680739585e-10       9.999986679348e-01       3.333264632436e-01       3.333017516337e-01       2.985203679590e+05       1.686698114282e+01       1.688691189606e+01       7.413482983816e-05      -9.797295604177e-04       1.276388283365e-03      -1.650752774616e+01       5.028897389097e-08       1.579112464571e-01       3.957086666825e+00       3.957086666825e+00       2.167886322639e-01      -2.913254615377e-03       2.608221396715e-03       8.837873617210e-01 
       5.854838876884e+02       1.020290114188e-03       4.283273143301e+02       1.955705933376e+00       1.333563380985e+04       2.273827822007e+01       7.821134361587e+06       2.060755974504e+02       3.255392910528e-01       5.023903217055e-01       2.561064892955e+00       7.580038245397e-02       2.407581065478e-02       1.347928891029e-01       1.705086122277e+01       7.393227157765e-02       2.464365580953e-02       6.731267313867e-10       9.999988731286e-01       3.333274534064e-01       3.333060354518e-01       2.497458687260e+05       1.704946486561e+01       1.706713185584e+01       6.425386372369e-05      -8.610073927929e-04       1.118113280635e-03      -1.668558228874e+01       5.028897389097e-08       1.512655987065e-01       3.824785697843e+00       3.824785697843e+00       2.076543794284e-01      -2.773173145686e-03       2.633132509836e-03       8.848764325375e-01 
       5.792135443253e+02       1.038369575502e-03       4.315608455942e+02       1.922749762589e+00       1.333240027858e+04       2.297843683412e+01       7.735639219999e+06       2.073447658558e+02       3.118390669973e-01       4.864481948574e-01       2.479795768878e+00       7.264750426187e-02       2.305201332256e-02       1.305155667830e-01       1.723511505474e+01       7.082086640892e-02       2.360659976692e-02       5.502915072839e-10       9.999990485805e-01       3.333283107639e-01       3.333097844562e-01       2.085388075014e+05       1.723389745192e+01       1.724952625089e+01       5.557892318329e-05      -7.551265931043e-04       9.775105062147e-04      -1.686560014073e+01       5.028897389097e-08       1.448996310611e-01       3.696966649536e+00       3.696966649536e+00       1.989047954866e-01      -2.639846163087e-03       2.658312540468e-03       8.859565846373e-01 
       5.730102398131e+02       1.056758848429e-03       4.348146235816e+02       1.890363814915e+00       1.332914650059e+04       2.322109533261e+01       7.651066579310e+06       2.086181857923e+02       2.987154127887e-01       4.710119523733e-01       2.401105521481e+00       6.962646619835e-02       2.207156590011e-02       1.263739748148e-01       1.742136192792e+01       6.784040152837e-02       2.261317670449e-02       4.489810336556e-10       9.999991983047e-01       3.333290516424e-01       3.333130588331e-01       1.737922744587e+05       1.742030229970e+01       1.743409992196e+01       4.797842769967e-05      -6.609011753747e-04       8.528661441912e-04      -1.704760476098e+01       5.028897389097e-08       1.388015732670e-01       3.573475352740e+00       3.573475352740e+00       1.905236876675e-01      -2.512946965985e-03       2.683764393510e-03       8.870278635826e-01 
       5.668732574115e+02       1.075463095335e-03       4.380887494065e+02       1.858537875149e+00       1.332587237477e+04       2.346627914037e+01       7.567406553310e+06       2.098958431568e+02       2.861440636567e-01       4.560655412517e-01       2.324912316426e+00       6.673173844446e-02       2.113263787405e-02       1.223638061277e-01       1.760962316812e+01       6.498536675080e-02       2.166155219072e-02       3.655889794349e-10       9.999993258185e-01       3.333296905716e-01       3.333159128756e-01       1.445505428455e+05       1.760870286503e+01       1.762085883988e+01       4.133308788322e-05      -5.772296947956e-04       7.426004039454e-04      -1.723161966947e+01       5.028897389097e-08       1.329601504180e-01       3.454163033364e+00       3.454163033364e+00       1.824955444673e-01      -2.392164703098e-03       2.709491005160e-03       8.880903152250e-01 
       5.608018880433e+02       1.094487563113e-03       4.413833246819e+02       1.827261918838e+00       1.332257779949e+04       2.371401393095e+01       7.484649361359e+06       2.111777237001e+02       2.741017760067e-01       4.415934178935e-01       2.251136916188e+00       6.395802350359e-02       2.023347590246e-02       1.184808903257e-01       1.779992035364e+01       6.225048371895e-02       2.074996870643e-02       2.970836170056e-10       9.999994341971e-01       3.333302404543e-01       3.333183954499e-01       1.199900477714e+05       1.779912267423e+01       1.780981010655e+01       3.553501312915e-05      -5.030921527445e-04       6.452607920359e-04      -1.741766845938e+01       5.028897389097e-08       1.273645621089e-01       3.338886120034e+00       3.338886120034e+00       1.748055070251e-01      -2.277203602837e-03       2.735495343261e-03       8.891439856908e-01 
       5.547954302121e+02       1.113837584563e-03       4.446984515238e+02       1.796526108557e+00       1.331926267265e+04       2.396432562889e+01       7.402785327254e+06       2.124638130287e+02       2.625662844439e-01       4.275805319376e-01       2.179702597652e+00       6.130024643267e-02       1.937240056441e-02       1.147211893501e-01       1.799227531608e+01       5.963069615760e-02       1.987674245043e-02       2.409213558119e-10       9.999995261239e-01       3.333307127238e-01       3.333205504391e-01       9.940252467288e+04       1.799158533602e+01       1.800096194948e+01       3.048685391173e-05      -4.375466566686e-04       5.595152893073e-04      -1.760577480910e+01       5.028897389097e-08       1.220044624663e-01       3.227506058729e+00       3.227506058729e+00       1.674393416959e-01      -2.167782240119e-03       2.761780407639e-03       8.901889213687e-01 
       5.488531899218e+02       1.133518579758e-03       4.480342325542e+02       1.766320790271e+00       1.331592689162e+04       2.421724041196e+01       7.321804878123e+06       2.137540966079e+02       2.515162606061e-01       4.140123106096e-01       2.110535072320e+00       5.875354548429e-02       1.854780324621e-02       1.110807932800e-01       1.818671014132e+01       5.712116053639e-02       1.904026027384e-02       1.949724518348e-10       9.999996039355e-01       3.333311174885e-01       3.333224171615e-01       8.218009377903e+04       1.818611455356e+01       1.819432371074e+01       2.610098104813e-05      -3.797258903624e-04       4.841454960940e-04      -1.779596249416e+01       5.028897389097e-08       1.168699410199e-01       3.119889134145e+00       3.119889134145e+00       1.603834137731e-01      -2.063632838817e-03       2.788349230445e-03       8.912251688984e-01 
       5.429744805958e+02       1.153536057490e-03       4.513907709052e+02       1.736636489757e+00       1.331257035327e+04       2.447278471352e+01       7.241698543315e+06       2.150485597629e+02       2.409312737286e-01       4.008746435661e-01       2.043562409060e+00       5.631326314248e-02       1.775814315891e-02       1.075559162663e-01       1.838324717059e+01       5.471723712414e-02       1.823897673836e-02       1.574573091972e-10       9.999996696617e-01       3.333314636662e-01       3.333240307650e-01       6.780209403982e+04       1.838273413635e+01       1.838990583096e+01       2.229870369067e-05      -3.288334458963e-04       4.180398021170e-04      -1.798825539894e+01       5.028897389097e-08       1.119515043785e-01       3.015906297555e+00       3.015906297555e+00       1.536246623107e-01      -1.964500608106e-03       2.815204876506e-03       8.922527751574e-01 
       5.371586229982e+02       1.173895616719e-03       4.547681702227e+02       1.707463909108e+00       1.330919295395e+04       2.473098522477e+01       7.162456953316e+06       2.163471876819e+02       2.307917528697e-01       3.881538682211e-01       1.978714959299e+00       5.397493753557e-02       1.700194448121e-02       1.041428925947e-01       1.858190900167e+01       5.241448141847e-02       1.747141129387e-02       1.268919767091e-10       9.999997250626e-01       3.333317591064e-01       3.333254225973e-01       5.582348622101e+04       1.858146801194e+01       1.858771982903e+01       1.900952727855e-05      -2.841400641352e-04       3.601866314976e-04      -1.818267752826e+01       5.028897389097e-08       1.072400586776e-01       2.915433000905e+00       2.915433000905e+00       1.471505760019e-01      -1.870143111100e-03       2.842350443680e-03       8.932717872491e-01 
       5.314049451549e+02       1.194602948011e-03       4.581665346700e+02       1.678793923304e+00       1.330579458951e+04       2.499186889715e+01       7.084070838668e+06       2.176499654178e+02       2.210789507246e-01       3.758367555371e-01       1.915925284589e+00       5.173429421028e-02       1.627779362280e-02       1.008381728731e-01       1.878271849021e+01       5.020863593512e-02       1.673614557090e-02       1.020416094810e-10       9.999997716607e-01       3.333320107027e-01       3.333266205520e-01       4.586466021344e+04       1.878234023736e+01       1.878777827824e+01       1.617045219854e-05      -2.449798264491e-04       3.096678072775e-04      -1.837925301864e+01       5.028897389097e-08       1.027268927649e-01       2.818349036923e+00       2.818349036923e+00       1.409491700679e-01      -1.780329664183e-03       2.869789063204e-03       8.942822524921e-01 
       5.257127822765e+02       1.215663835047e-03       4.615859689315e+02       1.650617576856e+00       1.330237515524e+04       2.525546294463e+01       7.006531028904e+06       2.189568778909e+02       2.117749089634e-01       3.639104962679e-01       1.855128086476e+00       4.958723825182e-02       1.558433660279e-02       9.763832034085e-02       1.898569875121e+01       4.809562234196e-02       1.603182078375e-02       8.188081543531e-11       9.999998107702e-01       3.333322244958e-01       3.333276493913e-01       3.760249604072e+04       1.898537501037e+01       1.899009477930e+01       1.372531346989e-05      -2.107463359187e-04       2.656520739938e-04      -1.857800614936e+01       5.028897389097e-08       9.840366209485e-02       2.724538385026e+00       2.724538385026e+00       1.350089641170e-01      -1.694840765584e-03       2.897523900060e-03       8.952842184073e-01 
