#scalar perturbations for mode k = 5.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_pacdm           23:theta_pacdm           24:delta_pacdr           25:theta_pacdr        
       2.817524551841e+03       3.798175060504e-02      -1.880586783938e+00      -2.027431827413e-05      -6.547689614055e-02      -2.413675727324e-04      -3.496439532412e-05       2.334099581109e-04      -2.087868000919e+01       1.287974586231e-02       5.006869662163e-01       5.006733023638e-01      -1.923665123609e+00       8.783641845245e-05      -4.146506896255e-02      -2.099161450445e+01       1.288706405177e-02      -6.084057838826e+00      -7.420198725099e-03       7.078567752664e-02       2.353320186210e-02      -2.041371938839e+01       1.283320605016e-02      -3.215773960754e+00       3.016419660517e-03 
       2.846638722896e+03       3.870402670984e-02      -1.881383848118e+00       4.866247550385e-05      -6.275690245940e-02      -2.339424637884e-04      -6.809634578507e-05       2.108045397163e-04      -2.125559849061e+01       1.300038857771e-02       5.006244872225e-01       5.006135895828e-01      -1.928157408977e+00       1.307119097073e-04      -3.780627397973e-02      -2.136874406363e+01       1.300757102483e-02      -6.247314170915e+00      -7.447153087675e-03       7.049259884283e-02       2.275881512866e-02      -2.078929561636e+01       1.295471808986e-02      -3.328686797360e+00       2.785261516002e-03 
       2.875752893951e+03       3.943305619536e-02      -1.884799943151e+00       1.147608654111e-04      -5.887670335312e-02      -2.218835265450e-04      -9.841408330332e-05       1.852924924518e-04      -2.163602466233e+01       1.312102579521e-02       5.005631233315e-01       5.005554245853e-01      -1.934234333452e+00       1.696712697611e-04      -3.349270569592e-02      -2.174937741584e+01       1.312807623729e-02      -6.413243406956e+00      -7.473548015867e-03       7.019511246918e-02       2.201535672814e-02      -2.116840448979e+01       1.307620042980e-02      -3.432231269697e+00       2.534352971488e-03 
       2.906065537149e+03       4.019927231326e-02      -1.890993872274e+00       1.791934582017e-04      -5.371166869801e-02      -2.048827277512e-04      -1.264879672464e-04       1.563125790944e-04      -2.203583829489e+01       1.324662298383e-02       5.005004389298e-01       5.004964073040e-01      -1.942066333184e+00       2.053051401494e-04      -2.841244214869e-02      -2.214940273117e+01       1.325353981226e-02      -6.588861880133e+00      -7.500449895559e-03       6.988224849476e-02       2.127268869972e-02      -2.156687237069e+01       1.320265277414e-02      -3.529295269298e+00       2.254040745841e-03 
       2.936378180348e+03       4.097280998464e-02      -1.899673698252e+00       2.378577560062e-04      -4.753168569421e-02      -1.839117993616e-04      -1.505771000865e-04       1.255780809937e-04      -2.243945460885e+01       1.337221391084e-02       5.004390021860e-01       5.004388587797e-01      -1.951219548876e+00       2.352394749698e-04      -2.285189433652e-02      -2.255322673503e+01       1.337900088418e-02      -6.767415576864e+00      -7.526776546762e-03       6.956752334393e-02       2.056059139320e-02      -2.196916848425e+01       1.332907455002e-02      -3.614666167913e+00       1.956388987320e-03 
       2.966690823547e+03       4.175366958628e-02      -1.910582698031e+00       2.895952274554e-04      -4.049016290747e-02      -1.596001764370e-04      -1.703560435994e-04       9.381490008848e-05      -2.284687371355e+01       1.349779837898e-02       5.003788290768e-01       5.003826783651e-01      -1.961452575231e+00       2.589323946398e-04      -1.694135060786e-02      -2.296084964859e+01       1.350445911667e-02      -6.948922906803e+00      -7.552544621923e-03       6.925204442691e-02       1.987765174987e-02      -2.237529221698e+01       1.345546647650e-02      -3.687689217082e+00       1.643677389729e-03 
       2.997003466746e+03       4.254185151041e-02      -1.923420793264e+00       3.334225232470e-04      -3.275589397328e-02      -1.326189276917e-04      -1.856052606018e-04       6.173966522404e-05      -2.325809570313e+01       1.362337624022e-02       5.003199300943e-01       5.003277689058e-01      -1.972505073965e+00       2.759904960600e-04      -1.081619144492e-02      -2.337227167367e+01       1.362991422896e-02      -7.133401725499e+00      -7.577770993372e-03       6.893670441446e-02       1.922251944259e-02      -2.278524296733e+01       1.358182927856e-02      -3.747804178032e+00       1.318300813144e-03 
       3.027316109945e+03       4.333735618022e-02      -1.937852013247e+00       3.685492982520e-04      -2.450919127095e-02      -1.036646363510e-04      -1.962111901454e-04       3.004644374756e-05      -2.367312066187e+01       1.374894749153e-02       5.002623075999e-01       5.002740354385e-01      -1.984103910223e+00       2.861746750007e-04      -4.613878097612e-03      -2.378749299830e+01       1.375536609127e-02      -7.320869369251e+00      -7.602472599680e-03       6.862221045635e-02       1.859390540926e-02      -2.319902014975e+01       1.370816378538e-02      -3.794549612401e+00       9.827510542835e-04 
       3.057628753144e+03       4.414018404629e-02      -1.953512560365e+00       3.943914282429e-04      -1.593784936173e-02      -7.344344861191e-05      -2.021642321332e-04      -6.056328601283e-07      -2.409194866268e+01       1.387451222988e-02       5.002059566536e-01       5.002213870376e-01      -1.995969431738e+00       2.894023661724e-04       1.529046537609e-03      -2.420651379539e+01       1.388081467955e-02      -7.511342650785e+00      -7.626666269512e-03       6.830911026815e-02       1.799058021155e-02      -2.361662319196e+01       1.383447088802e-02      -3.827566412995e+00       6.395977523158e-04 
       3.087941396342e+03       4.495033554345e-02      -1.970019292974e+00       4.105792879737e-04      -7.233018999457e-03      -4.265557363025e-05      -2.035547359321e-04      -2.960363992124e-05      -2.451457974465e+01       1.400007034246e-02       5.001508718400e-01       5.001697443484e-01      -2.007821744760e+00       2.857460705418e-04       7.479884903985e-03      -2.462933420044e+01       1.400625976533e-02      -7.704837757250e+00      -7.650368477658e-03       6.799781474128e-02       1.741137226100e-02      -2.403805151133e+01       1.396075123184e-02      -3.846600522981e+00       2.914684309957e-04 
       3.118254039541e+03       4.576781113714e-02      -1.986978523346e+00       4.169618784117e-04       1.414923369288e-03      -1.198051837707e-05      -2.005671361883e-04      -5.639085356793e-05      -2.494101393169e+01       1.412562182443e-02       5.000970400353e-01       5.001190327648e-01      -2.019386935641e+00       2.754291415186e-04       1.311258072175e-02      -2.505595433036e+01       1.413170123318e-02      -7.901370371834e+00      -7.673595359499e-03       6.768862002493e-02       1.685516585428e-02      -2.446330453255e+01       1.408700553599e-02      -3.851504903185e+00      -5.897128643307e-05 
       3.148566682740e+03       4.659261134404e-02      -2.003994862884e+00       4.136059810606e-04       9.820422250279e-03       1.793666468130e-05      -1.934724254620e-04      -8.047531410027e-05      -2.537125124187e+01       1.425116689950e-02       5.000444380222e-01       5.000691801756e-01      -2.030403032976e+00       2.588181680315e-04       1.831032614916e-02      -2.548637429293e+01       1.425713920104e-02      -8.100955738989e+00      -7.696362669457e-03       6.738172667224e-02       1.632089915244e-02      -2.489238169590e+01       1.421323471576e-02      -3.842240667210e+00      -4.090379526785e-04 
       3.178879325939e+03       4.742473665844e-02      -2.020679872569e+00       4.007900094082e-04       1.780661770748e-02       4.649787086903e-05      -1.826191793720e-04      -1.014368379066e-04      -2.580529165388e+01       1.437670550710e-02       4.999930440656e-01       5.000201284154e-01      -2.040625536361e+00       2.364117476516e-04       2.296792441403e-02      -2.592059415340e+01       1.438257350715e-02      -8.303608494873e+00      -7.718685533251e-03       6.707725470632e-02       1.580756216046e-02      -2.532528242281e+01       1.433943937145e-02      -3.818877332971e+00      -7.560513360117e-04 
       3.209191969138e+03       4.826418760328e-02      -2.036660464869e+00       3.789942521386e-04       2.520896904334e-02       7.316297598584e-05      -1.684233634516e-04      -1.189323954937e-04      -2.624313512836e+01       1.450223764631e-02       4.999428305899e-01       4.999718255824e-01      -2.049832527902e+00       2.088274248468e-04       2.699386155751e-02      -2.635861395597e+01       1.450800405368e-02      -8.509342809220e+00      -7.740578527297e-03       6.677525918723e-02       1.531419458358e-02      -2.576200613621e+01       1.446562013398e-02      -3.781592318489e+00      -1.097354577707e-03 
       3.239537578095e+03       4.911188964500e-02      -2.051602345097e+00       3.488498375375e-04       3.188536315320e-02       9.748422787876e-05      -1.513372249738e-04      -1.327126772356e-04      -2.668526399569e+01       1.462790010083e-02       4.998937073461e-01       4.999241699918e-01      -2.057837161411e+00       1.767491568688e-04       3.031525041613e-02      -2.680091629856e+01       1.463356742530e-02      -8.718401289806e+00      -7.762078854880e-03       6.647541913369e-02       1.483937792347e-02      -2.620303346124e+01       1.459191506963e-02      -3.730606932776e+00      -1.430690959493e-03 
       3.269883187052e+03       4.996693439433e-02      -2.065167246805e+00       3.112156526373e-04       3.769660979004e-02       1.190325664869e-04      -1.318926842349e-04      -1.425768447785e-04      -2.713120407058e+01       1.475355618692e-02       4.998456977498e-01       4.998771807527e-01      -2.064464346609e+00       1.410128097980e-04       3.286789168171e-02      -2.724702688063e+01       1.475912696105e-02      -8.930575119009e+00      -7.783175811940e-03       6.617802491995e-02       1.438278941128e-02      -2.664789093845e+01       1.471818736010e-02      -3.666343820739e+00      -1.753128240703e-03 
       3.300228796009e+03       5.082932246986e-02      -2.077071811348e+00       2.670806651038e-04       4.253302206500e-02       1.374902820076e-04      -1.106400689484e-04      -1.484285536173e-04      -2.758095526353e+01       1.487920605415e-02       4.997987602955e-01       4.998308243167e-01      -2.069583729366e+00       1.024936145916e-04       3.461020847976e-02      -2.769694568821e+01       1.488468272499e-02      -9.145877234516e+00      -7.803882207348e-03       6.588300588867e-02       1.394360257834e-02      -2.709657799289e+01       1.484443771030e-02      -3.589294473155e+00      -2.062192265501e-03 
       3.330574404966e+03       5.169905450791e-02      -2.087075262127e+00       2.175581005330e-04       4.630801530398e-02       1.526248345497e-04      -8.814920235164e-05      -1.502536520481e-04      -2.803451746360e+01       1.500484979072e-02       4.997528523946e-01       4.997850749827e-01      -2.073101331769e+00       6.211257778299e-05       3.551910859866e-02      -2.815067268339e+01       1.501023472341e-02      -9.364320149216e+00      -7.824210191217e-03       6.559026722346e-02       1.352103247799e-02      -2.754909404471e+01       1.497066674019e-02      -3.500048439339e+00      -2.355511539322e-03 
       3.360920013923e+03       5.257613113484e-02      -2.094983886831e+00       1.638586277211e-04       4.895957463840e-02       1.642908812064e-04      -6.499685664443e-05      -1.481172813479e-04      -2.849189052718e+01       1.513048724591e-02       4.997079345317e-01       4.997399179447e-01      -2.074960964421e+00       2.081513517843e-05       3.559017340636e-02      -2.860820779311e+01       1.513578272701e-02      -9.585915898118e+00      -7.844171204910e-03       6.529969635288e-02       1.311433368064e-02      -2.800543849710e+01       1.509687480844e-02      -3.399288790140e+00      -2.630835586487e-03 
       3.391265622880e+03       5.346055307246e-02      -2.100654481067e+00       1.072627291148e-04       5.045117355114e-02       1.724304175610e-04      -4.175452025571e-05      -1.421595159843e-04      -2.895307432248e+01       1.525611869116e-02       4.996639571621e-01       4.996953350164e-01      -2.075144851788e+00      -2.044953324768e-05       3.483744037043e-02      -2.906955095383e+01       1.526132693185e-02      -9.810676327412e+00      -7.863776212620e-03       6.501117045140e-02       1.272279826401e-02      -2.846561078028e+01       1.522306267464e-02      -3.287786938334e+00      -2.886051543552e-03 
       3.421611231837e+03       5.435232098267e-02      -2.103996482752e+00       4.909040036984e-05       5.077212977740e-02       1.770710992030e-04      -1.897671328698e-05      -1.325896755358e-04      -2.941806866751e+01       1.538174382650e-02       4.996208817287e-01       4.996513244421e-01      -2.073673256218e+00      -6.075055276194e-05       3.329278784307e-02      -2.953470204955e+01       1.538686696561e-02      -1.003861271062e+01      -7.883035390601e-03       6.472455864041e-02       1.234575398816e-02      -2.892961028872e+01       1.534923050677e-02      -3.166396639546e+00      -3.119201349548e-03 
       3.454187677557e+03       5.531782336460e-02      -2.104951614647e+00      -1.359563429109e-05       4.983134332835e-02       1.782857061932e-04       4.358806765601e-06      -1.186071060352e-04      -2.992148761231e+01       1.551659745152e-02       4.995755868557e-01       4.996047057059e-01      -2.070316969831e+00      -1.019241846390e-04       3.080907214280e-02      -3.003828643108e+01       1.552163153424e-02      -1.028685316842e+01      -7.903336624303e-03       6.441885636876e-02       1.195639248492e-02      -2.943197935487e+01       1.548465196125e-02      -3.026138301569e+00      -3.342895388571e-03 
       3.486764123277e+03       5.629179330713e-02      -2.103204573490e+00      -7.494442376395e-05       4.760942361865e-02       1.758306737653e-04       2.595003278944e-05      -1.011814192260e-04      -3.042929753004e+01       1.565144385120e-02       4.995312235512e-01       4.995587406124e-01      -2.065234938633e+00      -1.399279564851e-04       2.754919116709e-02      -3.054625892213e+01       1.565639118007e-02      -1.053877979829e+01      -7.923261774572e-03       6.411504362625e-02       1.158224691117e-02      -2.993875764987e+01       1.562005142293e-02      -2.876794386216e+00      -3.537122261241e-03 
       3.519340568996e+03       5.727423179783e-02      -2.098847546903e+00      -1.334010864712e-04       4.418795000260e-02       1.700342269632e-04       4.525718110814e-05      -8.077831110531e-05      -3.094149817111e+01       1.578628293542e-02       4.994877394860e-01       4.995134337704e-01      -2.058585462874e+00      -1.738319973431e-04       2.361146177952e-02      -3.105861934680e+01       1.579114573414e-02      -1.079440550473e+01      -7.942821392019e-03       6.381296097112e-02       1.122260860839e-02      -3.044994445139e+01       1.575542931053e-02      -2.719683087655e+00      -3.700164362330e-03 
       3.551917014716e+03       5.826513990138e-02      -2.092038127219e+00      -1.875143948566e-04       3.967709490695e-02       1.613068149475e-04       6.181379831034e-05      -5.791012029306e-05      -3.145808928801e+01       1.592111479950e-02       4.994450803283e-01       4.994687885661e-01      -2.050564633304e+00      -2.028289915078e-04       1.910960579338e-02      -3.157536752881e+01       1.592589521621e-02      -1.105374292441e+01      -7.962025419632e-03       6.351245636693e-02       1.087680678972e-02      -3.096553905544e+01       1.589078620643e-02      -2.556191266079e+00      -3.830579488692e-03 
       3.584493460435e+03       5.926451864953e-02      -2.082993968346e+00      -2.359722418559e-04       3.421236112309e-02       1.501284385479e-04       7.523519217453e-05      -3.312193030054e-05      -3.197907059586e+01       1.605593905195e-02       4.994032034114e-01       4.994248193741e-01      -2.041400526991e+00      -2.262532453432e-04       1.416961190809e-02      -3.209650325207e+01       1.606063916247e-02      -1.131680415468e+01      -7.980883022732e-03       6.321338560211e-02       1.054420640687e-02      -3.148554073615e+01       1.602612218557e-02      -2.387762134610e+00      -3.927214237914e-03 
       3.617069906155e+03       6.027236920727e-02      -2.071986185869e+00      -2.776313008408e-04       2.795075906978e-02       1.370348258578e-04       8.522463442702e-05      -6.977471126317e-06      -3.250444183460e+01       1.619075581178e-02       4.993620585983e-01       4.993815311053e-01      -2.031346846361e+00      -2.435941895615e-04       8.926353222392e-03      -3.262202632298e+01       1.619537762261e-02      -1.158360121018e+01      -7.999402937593e-03       6.291561602145e-02       1.022420603173e-02      -3.200994880736e+01       1.616143781377e-02      -2.215882601246e+00      -3.989213219891e-03 
       3.641828309835e+03       6.104401180269e-02      -2.062500315837e+00      -3.041549503514e-04       2.276565104422e-02       1.261564839033e-04       9.039204334389e-05       1.344973761229e-05      -3.290666474958e+01       1.629321254437e-02       4.993312549193e-01       4.993490962323e-01      -2.023278071492e+00      -2.524871600487e-04       4.824783115807e-03      -3.302436294378e+01       1.629777614767e-02      -1.178887511476e+01      -8.013257352824e-03       6.269010275416e-02       9.989078127661e-03      -3.241145046046e+01       1.626426535532e-02      -2.083877811305e+00      -4.012819307131e-03 
       3.666586713515e+03       6.182054903602e-02      -2.052215923093e+00      -3.258663549575e-04       1.730219209054e-02       1.147684249890e-04       9.340312780478e-05       3.408525948339e-05      -3.331142306199e+01       1.639566474369e-02       4.993008334447e-01       4.993170652795e-01      -2.014976724042e+00      -2.575792432057e-04       6.913599933724e-04      -3.342923353445e+01       1.640017123188e-02      -1.199631856415e+01      -8.026924749026e-03       6.246522124117e-02       9.760660009553e-03      -3.281549660462e+01       1.636708136521e-02      -1.951429517367e+00      -4.015974961636e-03 
       3.691345117196e+03       6.260198146001e-02      -2.041296259865e+00      -3.425077697276e-04       1.164485491702e-02       1.031393017120e-04       9.423507164267e-05       5.468876986634e-05      -3.371871664883e+01       1.649811235245e-02       4.992707777925e-01       4.992854414779e-01      -2.006568840338e+00      -2.588432806714e-04      -3.411912820163e-03      -3.383663799872e+01       1.650256279066e-02      -1.220593646942e+01      -8.040408326264e-03       6.224092648534e-02       9.538722714010e-03      -3.322208694576e+01       1.646988596152e-02      -1.819213342512e+00      -3.998663456582e-03 
       3.716103520876e+03       6.338830963242e-02      -2.029911834048e+00      -3.539003932444e-04       5.879814547093e-03       9.153877067362e-05       9.289571524206e-05       7.502935505965e-05      -3.412854538331e+01       1.660055523750e-02       4.992410740738e-01       4.992542287789e-01      -1.998180419219e+00      -2.563098794598e-04      -7.424282490998e-03      -3.424657623583e+01       1.660495066445e-02      -1.241773362605e+01      -8.053711110323e-03       6.201717733094e-02       9.323046375932e-03      -3.363122119027e+01       1.657267918101e-02      -1.687903748265e+00      -3.960972726853e-03 
       3.740861924556e+03       6.417953413207e-02      -2.018237771436e+00      -3.599458321848e-04       9.366439769266e-05       8.023373654098e-05       8.942260720681e-05       9.488842014838e-05      -3.454090913915e+01       1.670299328259e-02       4.992117091179e-01       4.992234299355e-01      -1.989935534919e+00      -2.500660974280e-04      -1.128712674966e-02      -3.465904814492e+01       1.670733471141e-02      -1.263171475805e+01      -8.066835989259e-03       6.179393660355e-02       9.113419818819e-03      -3.404289904922e+01       1.667546107211e-02      -1.558170589862e+00      -3.903094815218e-03 
       3.765620328236e+03       6.497565555988e-02      -2.006451112085e+00      -3.606263454378e-04      -5.627868851608e-03       6.948471564080e-05       8.388162238675e-05       1.140623403366e-04      -3.495580779102e+01       1.680542639223e-02       4.991826704075e-01       4.991930463272e-01      -1.981954485339e+00      -2.402533027229e-04      -1.494479585057e-02      -3.507405362539e+01       1.680971481126e-02      -1.284788452336e+01      -8.079785722741e-03       6.157117102800e-02       8.909640168698e-03      -3.445712023859e+01       1.677823169894e-02      -1.430675680688e+00      -3.825324815820e-03 
       3.790378731917e+03       6.577667453809e-02      -1.994728146113e+00      -3.560039714979e-04      -1.120116914221e-02       5.954241585435e-05       7.636526920454e-05       1.323648156065e-04      -3.537324121514e+01       1.690785448424e-02       4.991539462107e-01       4.991630780181e-01      -1.974352038159e+00      -2.270643332385e-04      -1.834539394250e-02      -3.549159257768e+01       1.691209085775e-02      -1.306624751507e+01      -8.092562947821e-03       6.134885110807e-02       8.711512486628e-03      -3.487388447986e+01       1.688099113400e-02      -1.306069410121e+00      -3.728059348223e-03 
       3.815621637974e+03       6.659841174010e-02      -1.983020542541e+00      -3.459768895525e-04      -1.664771160590e-02       5.048238508146e-05       6.678963433887e-05       1.499553769902e-04      -3.580145301792e+01       1.701228176687e-02       4.991249724964e-01       4.991329496066e-01      -1.967102068579e+00      -2.103911142784e-04      -2.149874746961e-02      -3.591991065929e+01       1.701646604498e-02      -1.329114641608e+01      -8.105415218516e-03       6.112261260446e-02       8.515132448659e-03      -3.530142237223e+01       1.698575004271e-02      -1.182657291199e+00      -3.609333637927e-03 
       3.840864544031e+03       6.742524142369e-02      -1.971735939301e+00      -3.308111854507e-04      -2.177630360392e-02       4.274296266637e-05       5.543060439649e-05       1.663122343144e-04      -3.623229951815e+01       1.711670368639e-02       4.990963037367e-01       4.991032488926e-01      -1.960462236556e+00      -1.907608527841e-04      -2.429078328017e-02      -3.635086213539e+01       1.712083682328e-02      -1.351833466875e+01      -8.118093338179e-03       6.089678683466e-02       8.324242203386e-03      -3.573160325584e+01       1.709049748026e-02      -1.063563115956e+00      -3.471487710966e-03 
       3.866107450089e+03       6.825716430509e-02      -1.961042387282e+00      -3.108113147976e-04      -2.651250729139e-02       3.653901661774e-05       4.245779845731e-05       1.813053193236e-04      -3.666578058806e+01       1.722112011428e-02       4.990679312587e-01       4.990739728511e-01      -1.954526399093e+00      -1.685177681327e-04      -2.668283602707e-02      -3.678444690203e+01       1.722520304092e-02      -1.374781691476e+01      -8.130599733062e-03       6.067135357416e-02       8.138658421642e-03      -3.616442685063e+01       1.719523346758e-02      -9.494184053804e-01      -3.315252783856e-03 
       3.891350356146e+03       6.909418112081e-02      -1.951096489620e+00      -2.863522029407e-04      -3.078888810698e-02       3.206282085160e-05       2.805928753976e-05       1.948299548194e-04      -3.710189610007e+01       1.732553091071e-02       4.990398474292e-01       4.990451172599e-01      -1.949376205114e+00      -1.440422772842e-04      -2.864289063906e-02      -3.722066485482e+01       1.732956453554e-02      -1.397959772386e+01      -8.142936721588e-03       6.044629593583e-02       7.958204922871e-03      -3.659989288046e+01       1.729995800972e-02      -8.408284193881e-01      -3.141457690480e-03 
       3.916593262203e+03       6.993629263307e-02      -1.942041140421e+00      -2.578724966241e-04      -3.454595381334e-02       2.948191848711e-05       1.243842456960e-05       2.068075511979e-04      -3.754064592812e+01       1.742993595258e-02       4.990120450641e-01       4.990166761927e-01      -1.945079984315e+00      -1.177446102733e-04      -3.014598991666e-02      -3.765951589037e+01       1.743392116221e-02      -1.421368160979e+01      -8.155106529160e-03       6.022160022147e-02       7.782712355722e-03      -3.703800107429e+01       1.740467112410e-02      -7.383689456050e-01      -2.951024450026e-03 
       3.941836168261e+03       7.078349962948e-02      -1.934003508451e+00      -2.258669806527e-04      -3.773296006507e-02       2.893739703109e-05      -4.189438342671e-06       2.171858963195e-04      -3.798202994787e+01       1.753433512821e-02       4.989845174397e-01       4.989886421419e-01      -1.941691857143e+00      -9.005809739402e-05      -3.117452885904e-02      -3.810099990645e+01       1.753827278807e-02      -1.445007303086e+01      -8.167111293192e-03       5.999725571107e-02       7.612017895669e-03      -3.747875116629e+01       1.750937283535e-02      -6.425832447048e-01      -2.744963385758e-03 
       3.967079074318e+03       7.163580292290e-02      -1.927093288530e+00      -1.908782314895e-04      -4.030857466402e-02       3.054258229162e-05      -2.160030479603e-05       2.259390451133e-04      -3.842604803681e+01       1.763872833280e-02       4.989572582779e-01       4.989610061374e-01      -1.939251075214e+00      -6.143218269144e-05      -3.171843383098e-02      -3.854511680213e+01       1.764261928777e-02      -1.468877639062e+01      -8.178953068090e-03       5.977325445194e-02       7.445964957180e-03      -3.792214289588e+01       1.761406317090e-02      -5.539791677544e-01      -2.524367773468e-03 
       3.993982716260e+03       7.254979061859e-02      -1.921071302216e+00      -1.509580957801e-04      -4.234544281536e-02       3.471462095295e-05      -4.076064207928e-05       2.334792180658e-04      -3.890217774220e+01       1.774998288601e-02       4.989284949061e-01       4.989319787494e-01      -1.937719274738e+00      -3.040458501402e-05      -3.176195952821e-02      -3.902135052891e+01       1.775382497106e-02      -1.494573407362e+01      -8.191396707496e-03       5.953488791858e-02       7.273927639054e-03      -3.839761321367e+01       1.772562859794e-02      -4.679794202274e-01      -2.274576836064e-03 
       4.020886358201e+03       7.346956924823e-02      -1.916517532454e+00      -1.090501421944e-04      -4.362713301346e-02       4.149048305008e-05      -6.027014698164e-05       2.392042885070e-04      -3.938129922951e+01       1.786123045703e-02       4.989000224650e-01       4.989033770535e-01      -1.937300258232e+00       6.125600547288e-07      -3.125868379753e-02      -3.950057473518e+01       1.786502458583e-02      -1.520532806530e+01      -8.203659761775e-03       5.929690165231e-02       7.106816422110e-03      -3.887608359808e+01       1.783718119990e-02      -3.911882453497e-01      -2.011111751635e-03 
       4.047790000143e+03       7.439513988615e-02      -1.913489676118e+00      -6.591891324513e-05      -4.414203643173e-02       5.089870934569e-05      -7.985103666419e-05       2.431755430907e-04      -3.986341235382e+01       1.797247089457e-02       4.988718350948e-01       4.988751860312e-01      -1.937983813913e+00       3.106995202351e-05      -3.022452120459e-02      -3.998278930029e+01       1.797621795815e-02      -1.546756348175e+01      -8.215744436636e-03       5.905929475664e-02       6.944463102625e-03      -3.935755374899e+01       1.794872097141e-02      -3.240679627354e-01      -1.735560420681e-03 
       4.074693642084e+03       7.532650363392e-02      -1.912017778787e+00      -2.233960174366e-05      -4.389210672194e-02       6.293083577624e-05      -9.923186392668e-05       2.454824994037e-04      -4.034851696828e+01       1.808370401048e-02       4.988439277185e-01       4.988473899144e-01      -1.939740310887e+00       6.043540311693e-05      -2.868447668063e-02      -4.046799410106e+01       1.808740487789e-02      -1.573244535199e+01      -8.227652846989e-03       5.882206876110e-02       6.786706174351e-03      -3.984202336818e+01       1.806024786569e-02      -2.670226000079e-01      -1.449583650771e-03 
       4.101597284026e+03       7.626366163331e-02      -1.912104106825e+00       2.091574963405e-05      -4.289265426099e-02       7.754252169141e-05      -1.181515698657e-04       2.462403053846e-04      -4.083661292649e+01       1.819492964581e-02       4.988162947527e-01       4.988199711707e-01      -1.942521484993e+00       8.820304345669e-05      -2.667209379238e-02      -4.095618901418e+01       1.819858516483e-02      -1.599997865335e+01      -8.239387040869e-03       5.858522748526e-02       6.633390519664e-03      -4.032949216163e+01       1.817176186085e-02      -2.203954619958e-01      -1.154905077565e-03 
       4.128500925967e+03       7.720661506592e-02      -1.913723497612e+00       6.309172657699e-05      -4.117191621168e-02       9.465519302002e-05      -1.363632240497e-04       2.455867776996e-04      -4.132770008206e+01       1.830614766292e-02       4.987889301275e-01       4.987929107985e-01      -1.946261533031e+00       1.139018716277e-04      -2.422876416686e-02      -4.144737391580e+01       1.830975866069e-02      -1.627016831033e+01      -8.250949002865e-03       5.834877678881e-02       6.484367119329e-03      -4.081995983898e+01       1.828326295206e-02      -1.844670579435e-01      -8.533007901681e-04 
       4.155404567909e+03       7.815536515281e-02      -1.916824187224e+00       1.034625649179e-04      -3.877040858765e-02       1.141581668509e-04      -1.536374015382e-04       2.436791262411e-04      -4.182177828865e+01       1.841735793676e-02       4.987618273167e-01       4.987661886346e-01      -1.950878502980e+00       1.371035906014e-04      -2.140290851394e-02      -4.194154868157e+01       1.842092522042e-02      -1.654301919338e+01      -8.262340657130e-03       5.811272433687e-02       6.339492777137e-03      -4.131342611342e+01       1.839475114307e-02      -1.594534081586e-01      -5.465886371978e-04 
       4.182350834718e+03       7.911143009617e-02      -1.921337299117e+00       1.414022031976e-04      -3.573480396784e-02       1.359473738131e-04      -1.697896905820e-04       2.406849274719e-04      -4.231963730557e+01       1.852873652542e-02       4.987349370094e-01       4.987397420394e-01      -1.956285068511e+00       1.574593449552e-04      -1.824381767952e-02      -4.243950324244e+01       1.853226081533e-02      -1.681897475148e+01      -8.273581519341e-03       5.787670636093e-02       6.198409793911e-03      -4.181067965522e+01       1.850640304528e-02      -1.454914744834e-01      -2.361245699590e-04 
       4.209297101526e+03       8.007331264493e-02      -1.927157905159e+00       1.762118047927e-04      -3.213100834693e-02       1.598261106430e-04      -1.846050945466e-04       2.367923629059e-04      -4.282049656252e+01       1.864010709959e-02       4.987082949898e-01       4.987135919382e-01      -1.962365022923e+00       1.746059290953e-04      -1.481555147772e-02      -4.294045689528e+01       1.864358916711e-02      -1.709760958219e+01      -8.284655225952e-03       5.764110782773e-02       6.061218009557e-03      -4.231094073521e+01       1.861804200673e-02      -1.427134706232e-01       7.573181381283e-05 
       4.236243368335e+03       8.104101413535e-02      -1.934163203738e+00       2.073223374481e-04      -2.803088361778e-02       1.856031834809e-04      -1.979219801375e-04       2.321959118628e-04      -4.332435590563e+01       1.875146948875e-02       4.986818940606e-01       4.986877168982e-01      -1.968998232121e+00       1.882800556770e-04      -1.118197153939e-02      -4.344440950672e+01       1.875491008688e-02      -1.737892838063e+01      -8.295563534809e-03       5.740594050806e-02       5.927789587281e-03      -4.281420906835e+01       1.872966797496e-02      -1.511356386282e-01       3.870948097356e-04 
       4.263189635144e+03       8.201453594399e-02      -1.942211244608e+00       2.342382351009e-04      -2.351416256816e-02       2.130673748274e-04      -2.096054616274e-04       2.270945194381e-04      -4.383121517710e+01       1.886282351699e-02       4.986557264591e-01       4.986620952328e-01      -1.976056261609e+00       1.982834318187e-04      -7.409760983990e-03      -4.395136093901e+01       1.886622338098e-02      -1.766293578107e+01      -8.306308155947e-03       5.717121717127e-02       5.798001573598e-03      -4.332048436882e+01       1.884128088863e-02      -1.707064906046e-01       6.960816759131e-04 
