# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  113       4.555092483239e-10       1.323415787830e-13      -4.553129193305e-12       0.000000000000e+00       5.684273650049e-12       1.113331128741e-12      -6.243826394351e-15 
  114       4.604711318254e-10       1.339438991377e-13      -4.641504271121e-12       0.000000000000e+00       5.546067700392e-12       1.092805649222e-12      -6.149549067544e-15 
  115       4.654504004439e-10       1.354990398047e-13      -4.728888599179e-12       0.000000000000e+00       5.411929991179e-12       1.072840233322e-12      -6.058752585460e-15 
  116       4.704457013129e-10       1.370052449897e-13      -4.815201609507e-12       0.000000000000e+00       5.281505872336e-12       1.053410876944e-12      -5.972931120915e-15 
  117       4.754563010177e-10       1.384609784974e-13      -4.900365287544e-12       0.000000000000e+00       5.154739557013e-12       1.034514058940e-12      -5.892219057740e-15 
  118       4.804815635777e-10       1.398647862462e-13      -4.984302142724e-12       0.000000000000e+00       5.031637834059e-12       1.016149171117e-12      -5.816370090153e-15 
  119       4.855207661695e-10       1.412152491823e-13      -5.066934520606e-12       0.000000000000e+00       4.912187070272e-12       9.983123117219e-13      -5.745098798447e-15 
  120       4.905730963454e-10       1.425109847726e-13      -5.148184635924e-12       0.000000000000e+00       4.796352588007e-12       9.809961854827e-13      -5.678079630172e-15 
  121       4.956376492526e-10       1.437506484979e-13      -5.227974605645e-12       0.000000000000e+00       4.684078042772e-12       9.641900036464e-13      -5.614945881315e-15 
  122       5.007134248515e-10       1.449329353457e-13      -5.306226482024e-12       0.000000000000e+00       4.575284800831e-12       9.478793840167e-13      -5.555288677480e-15 
  123       5.057993251352e-10       1.460565813037e-13      -5.382862285651e-12       0.000000000000e+00       4.469871316808e-12       9.320462509924e-13      -5.498655955070e-15 
  124       5.108941513475e-10       1.471203648525e-13      -5.457804038516e-12       0.000000000000e+00       4.367712511285e-12       9.166687356053e-13      -5.444551442469e-15 
  125       5.159966012027e-10       1.481231084585e-13      -5.530973797051e-12       0.000000000000e+00       4.268659148407e-12       9.017210755587e-13      -5.392433641218e-15 
  126       5.211052661034e-10       1.490636800674e-13      -5.602293685194e-12       0.000000000000e+00       4.172537213480e-12       8.871735152651e-13      -5.341714807203e-15 
  127       5.262186283602e-10       1.499409945969e-13      -5.671685927437e-12       0.000000000000e+00       4.079147290574e-12       8.729922058847e-13      -5.291759931830e-15 
  128       5.313350584098e-10       1.507540154300e-13      -5.739072881885e-12       0.000000000000e+00       3.988263940128e-12       8.591391053635e-13      -5.241885723209e-15 
  129       5.364529755040e-10       1.515017982586e-13      -5.804377952851e-12       0.000000000000e+00       3.899683584291e-12       8.455797080245e-13      -5.191482624820e-15 
  130       5.415713556118e-10       1.521836248817e-13      -5.867528371648e-12       0.000000000000e+00       3.813375424237e-12       8.323074043737e-13      -5.140398169631e-15 
  131       5.466892742385e-10       1.527988869752e-13      -5.928452784740e-12       0.000000000000e+00       3.729345979530e-12       8.193216171271e-13      -5.088593950803e-15 
  132       5.518057463542e-10       1.533470468348e-13      -5.987080440503e-12       0.000000000000e+00       3.647591791847e-12       8.066201676969e-13      -5.036026216891e-15 
  133       5.569197247830e-10       1.538276391726e-13      -6.043341228571e-12       0.000000000000e+00       3.568099149680e-12       7.941992322549e-13      -4.982645733434e-15 
  134       5.620300985912e-10       1.542402729127e-13      -6.097165719185e-12       0.000000000000e+00       3.490843813045e-12       7.820532977961e-13      -4.928397644551e-15 
  135       5.671356914761e-10       1.545846329878e-13      -6.148485202540e-12       0.000000000000e+00       3.415790738183e-12       7.701751182025e-13      -4.873221334530e-15 
  136       5.722352601543e-10       1.548604821349e-13      -6.197231728135e-12       0.000000000000e+00       3.342893802270e-12       7.585556703062e-13      -4.817050289421e-15 
  137       5.773274927503e-10       1.550676626916e-13      -6.243338144116e-12       0.000000000000e+00       3.272095528118e-12       7.471841099533e-13      -4.759811958630e-15 
  138       5.824110071854e-10       1.552060983921e-13      -6.286738136629e-12       0.000000000000e+00       3.203326808882e-12       7.360477280674e-13      -4.701427616508e-15 
  139       5.874843495656e-10       1.552757961634e-13      -6.327366269166e-12       0.000000000000e+00       3.136506632768e-12       7.251319067134e-13      -4.641812223946e-15 
  140       5.925459925707e-10       1.552768479214e-13      -6.365158021911e-12       0.000000000000e+00       3.071541807732e-12       7.144200751605e-13      -4.580874289965e-15 
  141       5.975943338428e-10       1.552094323667e-13      -6.400049831089e-12       0.000000000000e+00       3.008326686193e-12       7.038936659464e-13      -4.518515733310e-15 
  142       6.026276943744e-10       1.550738167811e-13      -6.431979128315e-12       0.000000000000e+00       2.946742889729e-12       6.935320709404e-13      -4.454631744043e-15 
  143       6.076443168975e-10       1.548703588235e-13      -6.460884379940e-12       0.000000000000e+00       2.886659033793e-12       6.833125974072e-13      -4.389110645130e-15 
  144       6.126425022232e-10       1.545995212627e-13      -6.486705687040e-12       0.000000000000e+00       2.827957973245e-12       6.732159408851e-13      -4.321879422504e-15 
  145       6.176210368126e-10       1.542619140207e-13      -6.509386568977e-12       0.000000000000e+00       2.770622147436e-12       6.632433046721e-13      -4.253045666311e-15 
